addresses_neighborhood_id,addresses_neighborhood_name,secondary_filters_name,created,modified
60.0,Sant Andreu,Museus,2010-04-09T10:27:00,2024-05-02T08:25:19.310688
39.0,Sant Genís dels Agudells,Museus,1993-02-15T00:00:00,2024-10-18T11:08:26.266159
5.0,el Fort Pienc,Arxius municipals,1993-11-29T00:00:00,2024-06-06T10:45:25.118811
5.0,el Fort Pienc,Biblioteques,1993-11-29T00:00:00,2024-06-06T10:45:25.118811
5.0,el Fort Pienc,Biblioteques municipals,1993-11-29T00:00:00,2024-06-06T10:45:25.118811
48.0,la Guineueta,Biblioteques,1997-05-15T00:00:00,2024-11-13T14:30:21.013185
48.0,la Guineueta,Biblioteques municipals,1997-05-15T00:00:00,2024-11-13T14:30:21.013185
48.0,la Guineueta,Sales d'estudi,1997-05-15T00:00:00,2024-11-13T14:30:21.013185
43.0,Horta,Museus,2002-07-31T10:24:17,2022-09-17T05:58:14.292061
1.0,el Raval,Biblioteques,1984-05-30T00:00:00,2024-11-13T10:22:55.118597
1.0,el Raval,Biblioteques municipals,1984-05-30T00:00:00,2024-11-13T10:22:55.118597
1.0,el Raval,Sales d'estudi,1984-05-30T00:00:00,2024-11-13T10:22:55.118597
18.0,Sants,Biblioteques,1986-05-22T00:00:00,2024-09-16T13:30:02.861370
18.0,Sants,Sales d'estudi,1986-05-22T00:00:00,2024-09-16T13:30:02.861370
1.0,el Raval,Biblioteques,1987-11-11T00:00:00,2023-08-10T13:36:31.163508
13.0,la Marina de Port,Biblioteques,1987-06-09T00:00:00,2024-11-13T12:02:00.765387
13.0,la Marina de Port,Biblioteques municipals,1987-06-09T00:00:00,2024-11-13T12:02:00.765387
13.0,la Marina de Port,Sales d'estudi,1987-06-09T00:00:00,2024-11-13T12:02:00.765387
5.0,el Fort Pienc,Museus,1984-05-30T00:00:00,2024-09-10T13:51:07.384609
5.0,el Fort Pienc,Museus municipals,1984-05-30T00:00:00,2024-09-10T13:51:07.384609
2.0,el Barri Gòtic,Biblioteques,1996-12-17T00:00:00,2022-09-17T05:27:18.705629
20.0,la Maternitat i Sant Ramon,Biblioteques,1986-05-15T00:00:00,2024-10-22T13:23:21.147092
20.0,la Maternitat i Sant Ramon,Sales d'estudi,1986-05-15T00:00:00,2024-10-22T13:23:21.147092
10.0,Sant Antoni,Biblioteques,1985-04-18T00:00:00,2022-09-17T03:45:16.252530
37.0,el Carmel,Biblioteques,2003-10-02T18:13:07,2024-11-13T13:10:40.025194
37.0,el Carmel,Biblioteques municipals,2003-10-02T18:13:07,2024-11-13T13:10:40.025194
37.0,el Carmel,Sales d'estudi,2003-10-02T18:13:07,2024-11-13T13:10:40.025194
69.0,Diagonal Mar i el Front Marítim del Poblenou,Biblioteques,2004-10-01T11:05:00,2022-09-17T06:19:51.333190
1.0,el Raval,Biblioteques,1994-12-20T00:00:00,2021-06-11T11:14:39.740809
10.0,Sant Antoni,Biblioteques,2007-08-13T12:33:24,2024-10-04T11:32:45.989647
10.0,Sant Antoni,Biblioteques municipals,2007-08-13T12:33:24,2024-10-04T11:32:45.989647
10.0,Sant Antoni,Sales d'estudi,2007-08-13T12:33:24,2024-10-04T11:32:45.989647
68.0,el Poblenou,Museus,2017-05-17T14:57:15,2024-04-30T13:40:47.603659
11.0,el Poble-sec,Museus,1994-11-16T00:00:00,2024-11-15T13:47:38.569379
11.0,el Poble-sec,WiFi BCN,1994-11-16T00:00:00,2024-11-15T13:47:38.569379
14.0,la Font de la Guatlla,Museus,1999-11-18T00:00:00,2024-11-15T12:47:48.460787
24.0,les Tres Torres,Biblioteques,1999-11-25T00:00:00,2024-11-13T12:31:07.451031
24.0,les Tres Torres,Biblioteques municipals,1999-11-25T00:00:00,2024-11-13T12:31:07.451031
24.0,les Tres Torres,Sales d'estudi,1999-11-25T00:00:00,2024-11-13T12:31:07.451031
7.0,la Dreta de l'Eixample,Biblioteques,1992-12-22T00:00:00,2022-09-17T04:59:45.171624
71.0,Provençals del Poblenou,Museus,2015-05-08T13:38:48,2024-06-06T13:16:10.148760
71.0,Provençals del Poblenou,Museus municipals,2015-05-08T13:38:48,2024-06-06T13:16:10.148760
59.0,el Bon Pastor,Biblioteques,2004-11-05T11:02:12,2024-11-13T13:43:06.773013
59.0,el Bon Pastor,Biblioteques municipals,2004-11-05T11:02:12,2024-11-13T13:43:06.773013
59.0,el Bon Pastor,Sales d'estudi,2004-11-05T11:02:12,2024-11-13T13:43:06.773013
41.0,la Vall d'Hebron,Museus,1997-10-14T00:00:00,2023-02-01T17:02:42.453538
4.0,"Sant Pere, Santa Caterina i la Ribera",Biblioteques,1984-05-30T00:00:00,2024-11-13T14:24:27.973886
4.0,"Sant Pere, Santa Caterina i la Ribera",Biblioteques municipals,1984-05-30T00:00:00,2024-11-13T14:24:27.973886
4.0,"Sant Pere, Santa Caterina i la Ribera",Sales d'estudi,1984-05-30T00:00:00,2024-11-13T14:24:27.973886
7.0,la Dreta de l'Eixample,Biblioteques,1986-05-16T00:00:00,2023-02-01T16:52:30.331415
31.0,la Vila de Gràcia,Biblioteques,1988-05-24T00:00:00,2023-02-01T16:52:30.226334
23.0,Sarrià,Biblioteques,1986-05-22T00:00:00,2023-02-01T16:52:26.702424
3.0,la Barceloneta,Museus,1996-01-25T00:00:00,2024-11-15T14:29:49.783141
15.0,Hostafrancs,Arxius municipals,1996-04-25T00:00:00,2024-06-11T11:58:53.511639
23.0,Sarrià,Arxius municipals,1996-04-25T00:00:00,2024-06-11T12:00:17.160992
31.0,la Vila de Gràcia,Biblioteques,1998-01-30T00:00:00,2022-09-17T05:37:03.595522
26.0,Sant Gervasi - Galvany,Biblioteques,1991-10-24T00:00:00,2022-09-17T04:07:47.184943
2.0,el Barri Gòtic,Arxius municipals,1991-04-16T00:00:00,2024-10-08T17:28:23.814155
2.0,el Barri Gòtic,Biblioteques,1986-05-16T00:00:00,2023-02-01T16:52:30.575622
11.0,el Poble-sec,Museus,1984-05-30T00:00:00,2024-09-10T14:56:50.784235
11.0,el Poble-sec,Museus municipals,1984-05-30T00:00:00,2024-09-10T14:56:50.784235
8.0,l'Antiga Esquerra de l'Eixample,Biblioteques,1986-05-16T00:00:00,2024-03-13T10:24:28.066753
8.0,l'Antiga Esquerra de l'Eixample,Sales d'estudi,1986-05-16T00:00:00,2024-03-13T10:24:28.066753
26.0,Sant Gervasi - Galvany,Biblioteques,1986-05-20T00:00:00,2022-09-17T04:09:31.459639
4.0,"Sant Pere, Santa Caterina i la Ribera",Biblioteques,1986-05-14T00:00:00,2022-09-17T03:46:29.035758
18.0,Sants,Biblioteques,1986-05-16T00:00:00,2022-09-17T04:13:02.193735
2.0,el Barri Gòtic,Biblioteques,1986-05-16T00:00:00,2023-02-01T16:52:24.531595
23.0,Sarrià,Museus,1984-05-30T00:00:00,2023-02-01T17:02:53.331144
23.0,Sarrià,Biblioteques,1986-05-15T00:00:00,2022-09-17T03:50:25.895322
20.0,la Maternitat i Sant Ramon,Biblioteques,1987-01-15T00:00:00,2024-10-22T13:22:33.482159
20.0,la Maternitat i Sant Ramon,Sales d'estudi,1987-01-15T00:00:00,2024-10-22T13:22:33.482159
7.0,la Dreta de l'Eixample,Biblioteques,1995-06-30T00:00:00,2022-09-17T05:16:06.985099
4.0,"Sant Pere, Santa Caterina i la Ribera",Biblioteques,1995-06-30T00:00:00,2023-02-01T15:33:19.841445
41.0,la Vall d'Hebron,Biblioteques,1996-12-17T00:00:00,2023-02-01T16:52:18.450056
67.0,la Vila Olímpica del Poblenou,Arxius municipals,1996-04-25T00:00:00,2024-06-11T11:57:23.236653
2.0,el Barri Gòtic,Biblioteques,1986-05-16T00:00:00,2022-09-17T04:12:18.181632
66.0,el Parc i la Llacuna del Poblenou,Museus,2009-04-24T00:00:00,2024-09-10T13:35:14.345050
43.0,Horta,Biblioteques,2003-10-09T13:26:00,2024-07-22T12:14:20.438685
43.0,Horta,Biblioteques municipals,2003-10-09T13:26:00,2024-07-22T12:14:20.438685
18.0,Sants,Sales d'estudi,2004-04-27T14:25:00,2024-11-13T14:37:54.253138
1.0,el Raval,Biblioteques,1986-05-16T00:00:00,2022-12-02T10:38:02.690239
54.0,Torre Baró,Biblioteques,2009-11-24T12:55:35,2024-11-13T13:36:40.250952
54.0,Torre Baró,Biblioteques municipals,2009-11-24T12:55:35,2024-11-13T13:36:40.250952
54.0,Torre Baró,Sales d'estudi,2009-11-24T12:55:35,2024-11-13T13:36:40.250952
7.0,la Dreta de l'Eixample,Biblioteques,2006-05-17T12:56:09,2023-02-01T15:33:11.082716
8.0,l'Antiga Esquerra de l'Eixample,Biblioteques,1996-12-16T00:00:00,2023-02-01T16:52:18.526246
9.0,la Nova Esquerra de l'Eixample,Sales d'estudi,2022-03-25T08:09:02.719450,2024-11-13T14:36:11.719466
61.0,la Sagrera,Biblioteques,2009-06-17T11:51:48,2024-11-13T13:51:19.489898
61.0,la Sagrera,Biblioteques municipals,2009-06-17T11:51:48,2024-11-13T13:51:19.489898
61.0,la Sagrera,Sales d'estudi,2009-06-17T11:51:48,2024-11-13T13:51:19.489898
61.0,la Sagrera,WiFi BCN,2009-06-17T11:51:48,2024-11-13T13:51:19.489898
1.0,el Raval,Sales d'estudi,2008-05-09T00:00:00,2024-10-24T12:29:07.089667
1.0,el Raval,WiFi BCN,2008-05-09T00:00:00,2024-10-24T12:29:07.089667
25.0,Sant Gervasi - la Bonanova,Sales d'estudi,2015-01-21T00:00:00,2024-11-13T14:40:38.518749
2.0,el Barri Gòtic,Biblioteques,2010-03-24T14:37:11,2024-11-13T10:22:16.406082
2.0,el Barri Gòtic,Biblioteques municipals,2010-03-24T14:37:11,2024-11-13T10:22:16.406082
2.0,el Barri Gòtic,Sales d'estudi,2010-03-24T14:37:11,2024-11-13T10:22:16.406082
10.0,Sant Antoni,Biblioteques,1986-05-21T00:00:00,2022-09-17T04:21:11.618128
43.0,Horta,Biblioteques,2007-12-13T17:23:55,2024-11-13T13:13:51.913954
43.0,Horta,Biblioteques municipals,2007-12-13T17:23:55,2024-11-13T13:13:51.913954
57.0,la Trinitat Vella,Natació,2014-08-04T00:00:00,2022-09-17T08:08:13.382484
43.0,Horta,Sales d'estudi,2007-12-13T17:23:55,2024-11-13T13:13:51.913954
7.0,la Dreta de l'Eixample,Biblioteques,1986-05-20T00:00:00,2023-01-30T17:44:24.488323
11.0,el Poble-sec,Biblioteques,1986-05-16T00:00:00,2021-12-13T09:56:50.079090
11.0,el Poble-sec,Biblioteques municipals,1986-05-16T00:00:00,2021-12-13T09:56:50.079090
2.0,el Barri Gòtic,Museus,2015-04-24T08:59:13,2023-07-31T10:16:49.758818
49.0,Canyelles,Biblioteques,1986-05-21T00:00:00,2024-11-13T13:21:30.919496
49.0,Canyelles,Biblioteques municipals,1986-05-21T00:00:00,2024-11-13T13:21:30.919496
49.0,Canyelles,Sales d'estudi,1986-05-21T00:00:00,2024-11-13T13:21:30.919496
67.0,la Vila Olímpica del Poblenou,Biblioteques,1999-07-30T00:00:00,2023-02-01T17:02:39.889203
7.0,la Dreta de l'Eixample,Biblioteques,1986-05-16T00:00:00,2022-09-17T04:12:26.047992
1.0,el Raval,Biblioteques,1986-05-20T00:00:00,2023-02-01T17:02:48.859586
2.0,el Barri Gòtic,Arxius municipals,2010-03-05T00:00:00,2024-10-08T18:34:14.833174
72.0,Sant Martí de Provençals,Biblioteques,2020-11-10T15:44:05,2024-11-13T14:06:37.657590
72.0,Sant Martí de Provençals,Biblioteques municipals,2020-11-10T15:44:05,2024-11-13T14:06:37.657590
72.0,Sant Martí de Provençals,Sales d'estudi,2020-11-10T15:44:05,2024-11-13T14:06:37.657590
2.0,el Barri Gòtic,Biblioteques,2006-03-30T09:43:41,2022-09-17T06:35:14.095573
4.0,"Sant Pere, Santa Caterina i la Ribera",Museus,2021-10-08T09:31:40.591330,2024-05-30T15:55:30.543194
6.0,la Sagrada Família,Biblioteques,2007-07-11T00:00:00,2024-11-13T10:34:20.800166
6.0,la Sagrada Família,Biblioteques municipals,2007-07-11T00:00:00,2024-11-13T10:34:20.800166
6.0,la Sagrada Família,Sales d'estudi,2007-07-11T00:00:00,2024-11-13T10:34:20.800166
