addresses_neighborhood_id,addresses_neighborhood_name,secondary_filters_name,created,modified
8,l'Antiga Esquerra de l'Eixample,Albergs juvenils,2015-07-17T16:51:13,2022-09-17T08:23:10.726629
68,el Poblenou,Albergs juvenils,2015-07-17T17:03:27,2022-09-17T08:23:10.975211
7,la Dreta de l'Eixample,Albergs juvenils,2015-07-17T17:12:13,2022-09-17T08:23:11.793034
7,la Dreta de l'Eixample,Albergs juvenils,2015-07-20T16:09:31,2022-09-17T08:23:14.502971
8,l'Antiga Esquerra de l'Eixample,Albergs juvenils,2015-07-20T16:18:21,2022-09-17T08:23:15.628513
26,Sant Gervasi - Galvany,Albergs juvenils,2015-07-20T17:02:24,2022-09-17T08:23:21.518827
11,el Poble-sec,Albergs juvenils,2015-07-20T17:23:46,2022-09-17T08:23:27.162520
8,l'Antiga Esquerra de l'Eixample,Albergs juvenils,2015-07-20T17:34:25,2023-03-03T15:31:07.658377
5,el Fort Pienc,Albergs juvenils,2015-07-20T17:54:19,2023-03-07T12:05:22.205921
7,la Dreta de l'Eixample,Albergs juvenils,2015-07-20T18:09:07,2022-09-17T08:23:35.028728
43,Horta,Albergs juvenils,2015-07-20T18:23:39,2022-09-17T08:23:37.040594
25,Sant Gervasi - la Bonanova,Col.legis majors,2002-05-09T10:29:32,2022-09-17T04:11:54.533904
7,la Dreta de l'Eixample,Albergs juvenils,2015-07-23T15:41:46,2022-09-17T08:25:14.896001
7,la Dreta de l'Eixample,Col.legis majors,1996-09-17T00:00:00,2023-10-03T10:19:14.372655
31,la Vila de Gràcia,Residències d'estudiants,2004-06-14T14:14:57,2022-09-17T06:18:09.487164
11,el Poble-sec,Albergs juvenils,2018-05-23T17:20:10,2022-09-17T09:18:22.559348
41,la Vall d'Hebron,Residències d'estudiants,2015-10-08T13:48:14,2022-09-17T08:28:24.162083
39,Sant Genís dels Agudells,Apartaments,2015-07-28T10:25:50,2022-09-17T08:26:01.151775
66,el Parc i la Llacuna del Poblenou,Albergs juvenils,2015-07-21T11:48:28,2022-09-17T08:24:06.067612
8,l'Antiga Esquerra de l'Eixample,Residències d'estudiants,1997-10-18T00:00:00,2023-10-03T10:15:36.261371
25,Sant Gervasi - la Bonanova,Residències d'estudiants,1997-10-13T00:00:00,2022-09-17T05:34:09.438738
18,Sants,Albergs juvenils,2018-05-23T13:40:03,2022-09-17T09:18:21.021929
7,la Dreta de l'Eixample,Albergs juvenils,2018-05-23T17:27:37,2022-09-17T09:18:23.602045
26,Sant Gervasi - Galvany,Residències d'estudiants,1996-09-18T00:00:00,2023-10-03T10:42:29.560513
17,Sants - Badal,Apartaments,2018-09-21T12:14:12,2022-09-17T10:54:37.610098
1,el Raval,Albergs juvenils,2000-12-02T00:00:00,2023-10-03T10:02:36.523335
11,el Poble-sec,Albergs juvenils,2007-11-02T10:47:04,2022-09-17T06:53:30.525125
18,Sants,Albergs juvenils,2007-11-02T11:08:47,2022-09-17T06:53:33.236423
7,la Dreta de l'Eixample,Albergs juvenils,2015-07-20T17:15:51,2022-09-17T08:23:26.516729
25,Sant Gervasi - la Bonanova,Residències d'estudiants,2008-10-09T18:28:44,2022-09-17T07:04:40.441430
7,la Dreta de l'Eixample,Residències d'estudiants,2008-10-09T19:22:29,2022-09-17T07:04:43.734566
8,l'Antiga Esquerra de l'Eixample,Albergs juvenils,2015-07-20T16:12:27,2022-09-17T08:23:15.527941
65,el Clot,Albergs juvenils,2015-07-20T16:34:02,2022-09-17T08:23:18.203398
7,la Dreta de l'Eixample,Albergs juvenils,2015-07-20T16:50:43,2022-09-17T08:23:19.984228
7,la Dreta de l'Eixample,Albergs juvenils,2015-07-20T16:58:27,2022-09-17T08:23:20.454898
7,la Dreta de l'Eixample,Albergs juvenils,2015-07-20T17:12:35,2022-09-17T08:23:23.283157
66,el Parc i la Llacuna del Poblenou,Albergs juvenils,2018-05-23T12:23:04,2022-09-17T09:18:04.636145
24,les Tres Torres,Residències d'estudiants,2017-01-13T14:32:18,2022-09-17T08:49:31.170043
25,Sant Gervasi - la Bonanova,Residències d'estudiants,1996-09-17T00:00:00,2023-10-03T10:45:31.654621
1,el Raval,Residències d'estudiants,1996-09-18T00:00:00,2023-10-03T10:02:58.997325
20,la Maternitat i Sant Ramon,Albergs juvenils,2015-07-21T12:05:03,2022-09-17T08:24:09.331038
7,la Dreta de l'Eixample,Albergs juvenils,2018-05-23T12:39:01,2022-09-17T09:18:08.473810
2,el Barri Gòtic,Albergs juvenils,1996-09-18T00:00:00,2023-10-03T10:03:13.833484
25,Sant Gervasi - la Bonanova,Residències d'estudiants,1996-09-18T00:00:00,2023-10-03T10:43:13.556377
31,la Vila de Gràcia,Residències d'estudiants,1996-08-26T00:00:00,2022-09-17T05:23:24.672072
21,Pedralbes,Residències d'estudiants,2002-06-25T20:14:54,2022-09-17T05:56:43.997604
2,el Barri Gòtic,Apartaments,1996-09-17T00:00:00,2023-10-03T10:03:58.069007
33,el Baix Guinardó,Residències d'estudiants,2000-03-04T00:00:00,2024-02-12T09:56:39.023537
4,"Sant Pere, Santa Caterina i la Ribera",Residències d'estudiants,1996-09-17T00:00:00,2023-10-03T10:04:00.388114
7,la Dreta de l'Eixample,Albergs juvenils,2006-07-06T10:39:45,2022-09-17T06:37:08.437508
23,Sarrià,Residències d'estudiants,1999-05-11T00:00:00,2022-09-17T05:51:27.616106
21,Pedralbes,Residències d'estudiants,2022-01-20T10:00:25.443196,2022-01-20T10:04:08.409477
7,la Dreta de l'Eixample,Albergs juvenils,2002-06-06T15:12:59,2022-09-17T05:56:28.262041
1,el Raval,Albergs juvenils,2008-10-09T17:09:27,2022-09-17T07:04:39.896591
2,el Barri Gòtic,Residències d'estudiants,2008-10-09T19:43:30,2022-09-17T07:04:45.095475
24,les Tres Torres,Residències d'estudiants,2008-10-10T13:19:14,2022-09-17T07:04:49.377865
20,la Maternitat i Sant Ramon,Residències d'estudiants,2008-10-10T16:04:36,2022-09-17T07:04:51.601124
3,la Barceloneta,Residències d'estudiants,2002-06-25T20:16:41,2022-09-17T05:56:45.675374
7,la Dreta de l'Eixample,Residències d'estudiants,1996-08-23T00:00:00,2022-09-17T05:22:55.731766
25,Sant Gervasi - la Bonanova,Residències d'estudiants,2002-06-22T14:28:00,2023-10-03T10:36:47.362002
24,les Tres Torres,Residències d'estudiants,1996-08-26T00:00:00,2022-02-08T12:48:56.802421
9,la Nova Esquerra de l'Eixample,Col.legis majors,1992-02-18T00:00:00,2022-09-17T04:52:10.577819
22,"Vallvidrera, el Tibidabo i les Planes",Albergs juvenils,2004-05-13T10:17:56,2022-09-17T06:17:20.155484
31,la Vila de Gràcia,Residències d'estudiants,1996-09-18T00:00:00,2023-10-03T10:44:45.396086
24,les Tres Torres,Residències d'estudiants,1996-09-17T00:00:00,2023-10-03T10:45:24.482670
7,la Dreta de l'Eixample,Residències d'estudiants,1996-09-18T00:00:00,2023-10-03T10:18:38.078464
31,la Vila de Gràcia,Apartaments,1996-09-17T00:00:00,2023-10-03T10:45:15.710914
5,el Fort Pienc,Residències d'estudiants,2004-10-25T16:58:07,2022-09-17T06:20:14.451920
2,el Barri Gòtic,Albergs juvenils,1996-09-18T00:00:00,2023-10-03T10:03:05.070688
7,la Dreta de l'Eixample,Residències d'estudiants,1996-09-18T00:00:00,2023-10-03T10:18:50.257551
24,les Tres Torres,Residències d'estudiants,2022-07-22T12:21:53.890768,2022-09-01T09:25:20.839425
7,la Dreta de l'Eixample,Residències d'estudiants,1996-09-18T00:00:00,2023-10-03T10:19:25.688829
71,Provençals del Poblenou,Residències d'estudiants,2024-03-12T09:19:36.295530,2024-03-12T09:21:45.447424
18,Sants,Residències d'estudiants,2019-07-10T12:28:30,2022-09-17T11:05:25.566027
