addresses_neighborhood_id,addresses_neighborhood_name,secondary_filters_name,created,modified
4,"Sant Pere, Santa Caterina i la Ribera",Cocteleries,1996-09-17T00:00:00,2023-10-03T10:03:54.825776
4,"Sant Pere, Santa Caterina i la Ribera",Xampanyeries,1996-09-17T00:00:00,2023-10-03T10:03:54.825776
2,el Barri Gòtic,Discoteques,2008-04-16T00:00:00,2023-02-28T13:57:41.283104
4,"Sant Pere, Santa Caterina i la Ribera",Bars i pubs musicals,1996-09-17T00:00:00,2023-10-03T10:03:54.695086
4,"Sant Pere, Santa Caterina i la Ribera",Cocteleries,1996-09-17T00:00:00,2023-10-03T10:03:54.695086
4,"Sant Pere, Santa Caterina i la Ribera",Xampanyeries,1996-09-17T00:00:00,2023-10-03T10:03:54.695086
31,la Vila de Gràcia,Bars i pubs musicals,1996-09-18T00:00:00,2023-10-03T10:43:35.839902
7,la Dreta de l'Eixample,Bars i pubs musicals,2008-03-11T13:22:27,2022-09-17T06:57:25.808350
2,el Barri Gòtic,Cocteleries,2007-02-02T14:29:20,2022-02-25T12:37:28.772756
2,el Barri Gòtic,Xampanyeries,2007-02-02T14:29:20,2022-02-25T12:37:28.772756
1,el Raval,Bars i pubs musicals,2000-10-09T00:00:00,2023-02-15T10:33:51.489597
1,el Raval,Cocteleries,2000-10-09T00:00:00,2023-02-15T10:33:51.489597
1,el Raval,Xampanyeries,2000-10-09T00:00:00,2023-02-15T10:33:51.489597
8,l'Antiga Esquerra de l'Eixample,Bars i pubs musicals,2001-02-02T00:00:00,2022-09-17T02:21:38.031628
8,l'Antiga Esquerra de l'Eixample,Restaurants,2001-02-02T00:00:00,2022-09-17T02:21:38.031628
1,el Raval,Cocteleries,1996-09-17T00:00:00,2023-10-03T10:03:54.038624
1,el Raval,Xampanyeries,1996-09-17T00:00:00,2023-10-03T10:03:54.038624
26,Sant Gervasi - Galvany,Bars i pubs musicals,2003-10-02T11:34:08,2022-09-17T06:04:40.740165
1,el Raval,Bars i pubs musicals,2003-02-13T14:19:11,2022-09-17T06:00:30.828459
4,"Sant Pere, Santa Caterina i la Ribera",Bars i pubs musicals,2000-10-03T00:00:00,2022-09-17T02:19:18.239149
8,l'Antiga Esquerra de l'Eixample,Discoteques,1996-09-18T00:00:00,2023-10-03T10:18:20.770164
31,la Vila de Gràcia,Discoteques,1996-09-18T00:00:00,2023-10-03T10:44:56.852965
31,la Vila de Gràcia,Salons de ball,1996-09-18T00:00:00,2023-10-03T10:44:56.852965
31,la Vila de Gràcia,Bars i pubs musicals,1996-09-18T00:00:00,2023-10-03T10:42:15.884995
31,la Vila de Gràcia,Cocteleries,1996-09-18T00:00:00,2023-10-03T10:42:15.884995
31,la Vila de Gràcia,Xampanyeries,1996-09-18T00:00:00,2023-10-03T10:42:15.884995
20,la Maternitat i Sant Ramon,Discoteques,2003-06-27T15:52:23,2022-09-17T06:03:06.285438
8,l'Antiga Esquerra de l'Eixample,Bars i pubs musicals,1996-09-18T00:00:00,2023-10-03T10:17:28.392269
1,el Raval,Bars i pubs musicals,1996-09-18T00:00:00,2023-10-03T10:03:21.599733
7,la Dreta de l'Eixample,Bars i pubs musicals,1996-09-18T00:00:00,2023-10-03T10:16:52.143069
7,la Dreta de l'Eixample,Discoteques,1996-09-18T00:00:00,2023-10-03T10:16:52.143069
7,la Dreta de l'Eixample,Bars i pubs musicals,1996-09-18T00:00:00,2023-10-03T10:17:06.780426
7,la Dreta de l'Eixample,Bars i pubs musicals,1996-09-18T00:00:00,2023-10-03T10:17:58.822290
1,el Raval,Cocteleries,2023-03-31T10:17:17.224135,2023-03-31T10:22:25.284380
1,el Raval,Xampanyeries,2023-03-31T10:17:17.224135,2023-03-31T10:22:25.284380
1,el Raval,Instal·lacions esportives,2018-07-05T10:20:57,2024-09-18T13:25:08.484568
2,el Barri Gòtic,Bars i pubs musicals,1997-08-23T00:00:00,2023-10-03T10:02:47.191808
2,el Barri Gòtic,Bars i pubs musicals,1997-09-06T00:00:00,2023-10-03T10:02:47.016650
2,el Barri Gòtic,Restaurants,1997-09-06T00:00:00,2023-10-03T10:02:47.016650
26,Sant Gervasi - Galvany,Bars i pubs musicals,2001-07-30T00:00:00,2022-09-17T02:24:30.613402
1,el Raval,Bars i pubs musicals,1996-09-18T00:00:00,2023-10-03T10:03:14.268191
62,el Congrés i els Indians,Bars i pubs musicals,1996-09-18T00:00:00,2023-10-03T10:44:08.145579
62,el Congrés i els Indians,Cocteleries,1996-09-18T00:00:00,2023-10-03T10:44:08.145579
62,el Congrés i els Indians,Xampanyeries,1996-09-18T00:00:00,2023-10-03T10:44:08.145579
1,el Raval,Discoteques,1996-09-18T00:00:00,2023-10-03T10:03:15.213650
1,el Raval,Salons de ball,1996-09-18T00:00:00,2023-10-03T10:03:15.213650
2,el Barri Gòtic,Bars i pubs musicals,1996-09-18T00:00:00,2023-10-03T10:04:07.123127
2,el Barri Gòtic,Tablaos flamencs,1996-09-18T00:00:00,2023-10-03T10:04:07.123127
8,l'Antiga Esquerra de l'Eixample,Bars i pubs musicals,1996-09-17T00:00:00,2023-10-03T10:19:10.849703
25,Sant Gervasi - la Bonanova,Bars i pubs musicals,1988-07-12T00:00:00,2022-09-17T04:37:41.305901
25,Sant Gervasi - la Bonanova,Discoteques,1988-07-12T00:00:00,2022-09-17T04:37:41.305901
26,Sant Gervasi - Galvany,Discoteques,2001-03-23T00:00:00,2023-10-03T10:46:02.776010
8,l'Antiga Esquerra de l'Eixample,Bars i pubs musicals,1996-09-17T00:00:00,2023-10-03T10:19:04.668962
1,el Raval,Cocteleries,2017-12-18T13:21:28,2024-09-18T13:24:31.651097
1,el Raval,Xampanyeries,2017-12-18T13:21:28,2024-09-18T13:24:31.651097
7,la Dreta de l'Eixample,Cocteleries,2018-01-19T09:18:30,2022-02-11T11:36:15.902373
7,la Dreta de l'Eixample,Xampanyeries,2018-01-19T09:18:30,2022-02-11T11:36:15.902373
7,la Dreta de l'Eixample,Restaurants,2018-01-19T09:18:30,2022-02-11T11:36:15.902373
2,el Barri Gòtic,Bars i pubs musicals,2022-08-01T08:37:23.896962,2023-02-16T11:23:26.834691
2,el Barri Gòtic,Discoteques,2022-08-01T08:37:23.896962,2023-02-16T11:23:26.834691
7,la Dreta de l'Eixample,Discoteques,2017-01-23T14:27:26,2022-09-17T08:49:45.777684
1,el Raval,Cocteleries,2022-10-03T10:19:49.759187,2022-10-03T10:20:44.482922
1,el Raval,Xampanyeries,2022-10-03T10:19:49.759187,2022-10-03T10:20:44.482922
7,la Dreta de l'Eixample,Bars i pubs musicals,2018-07-06T11:34:10,2022-09-17T09:25:36.170032
31,la Vila de Gràcia,Bars i pubs musicals,2015-02-16T14:19:54,2022-09-17T08:14:23.260000
31,la Vila de Gràcia,Bars i pubs musicals,2018-02-08T11:19:49,2022-09-17T09:12:31.865516
1,el Raval,Cocteleries,2018-07-05T10:20:57,2024-09-18T13:25:08.484568
1,el Raval,Xampanyeries,2018-07-05T10:20:57,2024-09-18T13:25:08.484568
3,la Barceloneta,Cocteleries,2017-09-18T13:04:30,2024-09-19T09:57:54.003754
3,la Barceloneta,Xampanyeries,2017-09-18T13:04:30,2024-09-19T09:57:54.003754
3,la Barceloneta,Restaurants,2017-09-18T13:04:30,2024-09-19T09:57:54.003754
3,la Barceloneta,Cocteleries,2017-09-18T13:16:19,2021-05-28T14:38:22.873698
3,la Barceloneta,Xampanyeries,2017-09-18T13:16:19,2021-05-28T14:38:22.873698
3,la Barceloneta,Restaurants,2017-09-18T13:16:19,2021-05-28T14:38:22.873698
10,Sant Antoni,Cocteleries,2016-09-28T13:24:18,2021-05-28T14:38:20.749971
10,Sant Antoni,Xampanyeries,2016-09-28T13:24:18,2021-05-28T14:38:20.749971
10,Sant Antoni,Restaurants,2016-09-28T13:24:18,2021-05-28T14:38:20.749971
8,l'Antiga Esquerra de l'Eixample,Cocteleries,2018-07-12T11:42:39,2021-05-28T14:38:45.345322
8,l'Antiga Esquerra de l'Eixample,Xampanyeries,2018-07-12T11:42:39,2021-05-28T14:38:45.345322
8,l'Antiga Esquerra de l'Eixample,Restaurants,2018-07-12T11:42:39,2021-05-28T14:38:45.345322
1,el Raval,Bars i pubs musicals,2024-09-06T09:38:14.965235,2024-09-12T14:37:41.002903
1,el Raval,Restaurants,2024-09-06T09:38:14.965235,2024-09-12T14:37:41.002903
4,"Sant Pere, Santa Caterina i la Ribera",Sales de festes,2024-11-06T12:36:02.553002,2024-11-06T12:41:41.580468
4,"Sant Pere, Santa Caterina i la Ribera",Restaurants,2024-11-06T12:36:02.553002,2024-11-06T12:41:41.580468
11,el Poble-sec,Cocteleries,2024-11-08T12:34:59.155873,2024-11-08T12:51:33.467798
11,el Poble-sec,Xampanyeries,2024-11-08T12:34:59.155873,2024-11-08T12:51:33.467798
11,el Poble-sec,Restaurants,2024-11-08T12:34:59.155873,2024-11-08T12:51:33.467798
