addresses_neighborhood_id,addresses_neighborhood_name,secondary_filters_name,created,modified
28,Vallcarca i els Penitents,Casals d'avis,2000-06-02T00:00:00,2023-05-09T14:57:57.180155
28,Vallcarca i els Penitents,WiFi BCN,2000-06-02T00:00:00,2023-05-09T14:57:57.180155
57,la Trinitat Vella,Casals d'avis,2020-09-28T09:15:33,2024-08-14T09:23:57.554725
5,el Fort Pienc,Casals infantils,1999-10-05T00:00:00,2023-07-10T14:59:54.129472
22,"Vallvidrera, el Tibidabo i les Planes",Casals i espais per a joves,2007-10-30T00:00:00,2022-09-17T06:53:29.566944
2,el Barri Gòtic,Casals i espais per a joves,1995-03-30T00:00:00,2022-09-17T05:14:01.937936
50,les Roquetes,Casals d'avis,1994-02-21T00:00:00,2023-03-09T15:05:57.175406
50,les Roquetes,WiFi BCN,1994-02-21T00:00:00,2023-03-09T15:05:57.175406
25,Sant Gervasi - la Bonanova,Centres cívics,2007-03-27T09:49:55,2024-06-04T13:03:15.029752
25,Sant Gervasi - la Bonanova,WiFi BCN,2007-03-27T09:49:55,2024-06-04T13:03:15.029752
70,el Besòs i el Maresme,Casals de barri,2023-06-23T10:13:47.599413,2024-06-26T12:04:00.189425
19,les Corts,Centres cívics,1999-01-26T00:00:00,2024-06-25T10:52:05.106795
19,les Corts,WiFi BCN,1999-01-26T00:00:00,2024-06-25T10:52:05.106795
72,Sant Martí de Provençals,Casals d'avis,1985-02-21T00:00:00,2024-09-06T12:17:27.472503
63,Navas,Casals i espais per a joves,1985-10-14T00:00:00,2023-02-01T16:52:23.699652
31,la Vila de Gràcia,Casals d'avis,1990-09-10T00:00:00,2023-05-09T14:57:34.333345
31,la Vila de Gràcia,WiFi BCN,1990-09-10T00:00:00,2023-05-09T14:57:34.333345
1,el Raval,Casals infantils,1992-07-29T00:00:00,2022-03-03T08:39:43.647449
52,la Prosperitat,Bancs del Temps,1985-05-23T00:00:00,2021-07-06T17:14:06.200317
41,la Vall d'Hebron,Bancs del Temps,2009-10-22T00:00:00,2022-02-24T10:19:43.792171
10,Sant Antoni,Casals i espais per a joves,1992-06-16T00:00:00,2022-09-17T04:50:26.864829
45,Porta,Bancs del Temps,1994-01-19T00:00:00,2021-07-06T17:14:43.406928
10,Sant Antoni,Casals d'avis,2004-08-05T19:27:00,2022-09-17T06:19:00.117554
45,Porta,Casals de barri,2016-02-19T12:00:37,2024-01-30T09:27:41.629404
33,el Baix Guinardó,Casals d'avis,1998-10-20T00:00:00,2024-07-26T11:40:50.882098
33,el Baix Guinardó,WiFi BCN,1998-10-20T00:00:00,2024-07-26T11:40:50.882098
46,el Turó de la Peira,Centres cívics,1995-05-04T00:00:00,2024-11-15T08:15:20.945069
46,el Turó de la Peira,WiFi BCN,1995-05-04T00:00:00,2024-11-15T08:15:20.945069
7,la Dreta de l'Eixample,Casals d'avis,1995-03-03T00:00:00,2024-08-06T13:36:12.323699
7,la Dreta de l'Eixample,WiFi BCN,1995-03-03T00:00:00,2024-08-06T13:36:12.323699
53,la Trinitat Nova,Casals d'avis,2004-04-19T13:58:00,2024-02-09T10:37:40.843711
57,la Trinitat Vella,Casals d'avis,2017-06-19T11:38:17,2024-09-06T12:13:55.882291
22,"Vallvidrera, el Tibidabo i les Planes",Centres cívics,1995-03-17T00:00:00,2024-06-03T13:01:54.277027
22,"Vallvidrera, el Tibidabo i les Planes",WiFi BCN,1995-03-17T00:00:00,2024-06-03T13:01:54.277027
14,la Font de la Guatlla,Centres cívics,1994-11-18T00:00:00,2024-06-21T14:53:32.453229
14,la Font de la Guatlla,WiFi BCN,1994-11-18T00:00:00,2024-06-21T14:53:32.453229
73,la Verneda i la Pau,Casals d'avis,2005-04-21T17:52:00,2023-02-06T12:14:04.503928
3,la Barceloneta,Ateneus de fabricació,2015-05-08T11:24:31,2022-06-29T14:36:27.631275
63,Navas,Casals d'avis,1989-03-15T00:00:00,2024-06-26T10:46:25.125354
63,Navas,WiFi BCN,1989-03-15T00:00:00,2024-06-26T10:46:25.125354
37,el Carmel,Casals infantils,1988-06-10T00:00:00,2022-03-03T09:04:07.469203
22,"Vallvidrera, el Tibidabo i les Planes",Casals de barri,2011-06-15T14:20:33,2024-07-26T12:58:34.226397
65,el Clot,Casals d'avis,2015-01-27T13:17:50,2024-06-26T12:20:31.452251
37,el Carmel,Centres cívics,1990-01-08T00:00:00,2024-06-25T13:38:27.612221
37,el Carmel,WiFi BCN,1990-01-08T00:00:00,2024-06-25T13:38:27.612221
37,el Carmel,Bancs del Temps,1991-02-08T00:00:00,2022-03-03T09:48:02.457617
72,Sant Martí de Provençals,Casals d'avis,1993-01-14T00:00:00,2022-09-17T05:00:01.868125
71,Provençals del Poblenou,Casals d'avis,2023-02-24T13:06:28.493481,2024-06-26T13:11:46.382896
55,Ciutat Meridiana,Ateneus de fabricació,2014-12-01T12:23:55,2022-06-28T13:42:14.145040
17,Sants - Badal,Casals d'avis,1985-05-23T00:00:00,2022-09-17T04:22:50.495956
